C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_09_218.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_09_218.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_09_218.jpg, 0, 0, 0, 7.788734E-05
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_09_320.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_09_320.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_09_320.jpg, 0, 0, 0, 7.782139E-05
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_09_427.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_09_427.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_09_427.jpg, 0, 0, 0, 7.855329E-05
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_09_529.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_09_529.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_09_529.jpg, 0, 0, 0, 7.887177E-05
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_09_632.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_09_632.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_09_632.jpg, 0, 0, 0, 7.817907E-05
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_09_737.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_09_737.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_09_737.jpg, 0, 0, 0, 7.812009E-05
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_09_841.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_09_841.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_09_841.jpg, 0, 0, 0, 7.82202E-05
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_09_947.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_09_947.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_09_947.jpg, 0, 0, 0, 7.814065E-05
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_10_049.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_10_049.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_10_049.jpg, 0, 0, 0, 7.833412E-05
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_10_156.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_10_156.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_10_156.jpg, 0, 0.2747802, 0, 0.2613525
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_10_261.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_10_261.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_10_261.jpg, 0, 0.6317896, 0, 0.98937
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_10_362.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_10_362.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_10_362.jpg, 0, 0.9353695, 0, 2.017611
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_10_464.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_10_464.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_10_464.jpg, -0.2887584, 1, 0, 3.194829
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_10_566.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_10_566.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_10_566.jpg, -0.5932133, 1, 0, 4.331376
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_10_667.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_10_667.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_10_667.jpg, -0.2937383, 1, 0, 5.49877
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_10_769.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_10_769.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_10_769.jpg, 0, 1, 0, 6.636295
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_10_878.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_10_878.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_10_878.jpg, -0.3235248, 1, 0, 7.976844
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_10_980.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_10_980.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_10_980.jpg, -0.6307905, 1, 0, 9.019064
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_11_080.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_11_080.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_11_080.jpg, -0.3301524, 1, 0, 10.14317
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_11_189.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_11_189.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_11_189.jpg, -0.03029186, 1, 0, 11.23595
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_11_298.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_11_298.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_11_298.jpg, 0, 1, 0, 12.4797
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_11_398.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_11_398.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_11_398.jpg, 0, 1, 0, 13.6159
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_11_503.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_11_503.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_11_503.jpg, 0, 1, 0, 14.72344
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_11_606.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_11_606.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_11_606.jpg, 0, 1, 0, 15.69337
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_11_706.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_11_706.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_11_706.jpg, -0.277293, 1, 0, 16.84329
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_11_810.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_11_810.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_11_810.jpg, -0.4857669, 1, 0, 17.5983
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_11_917.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_11_917.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_11_917.jpg, -0.126453, 1, 0, 18.84738
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_12_020.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_12_020.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_12_020.jpg, 0, 1, 0, 19.97732
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_12_124.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_12_124.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_12_124.jpg, 0, 1, 0, 20.8897
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_12_230.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_12_230.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_12_230.jpg, -0.2999106, 1, 0, 21.91448
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_12_329.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_12_329.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_12_329.jpg, -0.5131329, 1, 0, 22.68265
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_12_434.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_12_434.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_12_434.jpg, -0.2132541, 1, 0, 23.68339
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_12_539.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_12_539.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_12_539.jpg, 0, 1, 0, 24.81263
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_12_645.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_12_645.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_12_645.jpg, -0.2949636, 1, 0, 25.7449
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_12_750.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_12_750.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_12_750.jpg, -0.03261124, 1, 0, 26.69566
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_12_859.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_12_859.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_12_859.jpg, 0, 1, 0, 27.81838
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_12_962.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_12_962.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_12_962.jpg, 0, 1, 0, 28.7466
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_13_069.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_13_069.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_13_069.jpg, 0, 1, 0, 29.66574
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_13_171.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_13_171.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_13_171.jpg, 0, 1, 0, 30.18975
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_13_272.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_13_272.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_13_272.jpg, -0.3217986, 1, 0, 30.17023
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_13_377.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_13_377.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_13_377.jpg, -0.6602271, 1, 0, 30.12552
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_13_478.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_13_478.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_13_478.jpg, -0.3552246, 1, 0, 30.19193
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_13_579.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_13_579.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_13_579.jpg, -0.05353323, 1, 0, 30.18998
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_13_680.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_13_680.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_13_680.jpg, 0, 1, 0, 30.18938
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_13_789.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_13_789.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_13_789.jpg, 0, 1, 0, 30.19024
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_13_898.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_13_898.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_13_898.jpg, 0, 1, 0, 30.19034
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_14_010.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_14_010.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_14_010.jpg, 0, 0.6652246, 0, 30.12982
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_14_111.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_14_111.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_14_111.jpg, 0, 0.3894868, 0, 30.0476
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_14_216.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_14_216.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_14_216.jpg, 0, 0.08901967, 0, 29.91489
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_14_319.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_14_319.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_14_319.jpg, 0, 0, 0, 29.56651
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_14_424.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_14_424.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_14_424.jpg, -0.294438, 0, 0, 29.21053
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_14_526.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_14_526.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_14_526.jpg, -0.6049659, 0, 0, 28.66858
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_14_627.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_14_627.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_14_627.jpg, -0.3444103, 0.2796483, 0, 28.52016
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_14_729.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_14_729.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_14_729.jpg, -0.04665846, 0.5774001, 0, 28.81841
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_14_833.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_14_833.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_14_833.jpg, 0, 0.3267061, 0, 28.99584
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_14_936.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_14_936.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_14_936.jpg, 0, 0.02408917, 0, 28.81543
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_15_038.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_15_038.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_15_038.jpg, 0.0284214, 0, 0, 28.4667
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_15_142.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_15_142.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_15_142.jpg, 0.3399909, 0, 0, 28.09038
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_15_245.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_15_245.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_15_245.jpg, 0.6475842, 0, 0, 27.51724
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_15_354.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_15_354.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_15_354.jpg, 0.3504516, 0, 0, 27.21193
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_15_460.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_15_460.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_15_460.jpg, 0.001350932, 0, 0, 26.87865
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_15_561.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_15_561.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_15_561.jpg, 0, 0.3041799, 0, 26.82551
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_15_663.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_15_663.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_15_663.jpg, -0.3041403, 0.6083202, 0, 27.05438
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_15_767.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_15_767.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_15_767.jpg, -0.4629453, 0.9010146, 0, 27.50428
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_15_871.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_15_871.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_15_871.jpg, -0.15441, 1, 0, 28.43017
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_15_971.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_15_971.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_15_971.jpg, 0, 1, 0, 29.33564
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_16_073.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_16_073.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_16_073.jpg, 0, 1, 0, 30.18578
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_16_177.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_16_177.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_16_177.jpg, 0, 1, 0, 30.19044
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_16_277.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_16_277.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_16_277.jpg, 0, 1, 0, 30.19047
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_16_381.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_16_381.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_16_381.jpg, -0.3120771, 1, 0, 30.17344
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_16_489.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_16_489.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_16_489.jpg, -0.550323, 1, 0, 30.14603
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_16_593.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_16_593.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_16_593.jpg, -0.24975, 1, 0, 30.19122
C:\Users\balra\OneDrive\Documents\car sim\IMG\center_2021_01_31_12_11_16_695.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\left_2021_01_31_12_11_16_695.jpg, C:\Users\balra\OneDrive\Documents\car sim\IMG\right_2021_01_31_12_11_16_695.jpg, 0, 1, 0, 30.18781
